age,marital,education,balance,housing,loan,day,month,duration,campaign,pdays,previous,class
52,married,secondary,2072,no,no,10,jul,224,1,-1,0,no
47,married,tertiary,459,yes,no,29,jul,189,4,-1,0,no
54,married,secondary,1157,no,no,26,may,98,2,-1,0,no
34,married,secondary,8309,yes,yes,19,nov,50,1,-1,0,no
39,single,tertiary,1043,no,no,18,aug,195,10,-1,0,no
46,married,secondary,2098,no,no,7,aug,110,2,-1,0,no
26,single,secondary,461,no,no,28,jan,214,1,-1,0,no
37,single,secondary,61,yes,no,19,may,182,8,-1,0,no
47,married,secondary,1203,yes,no,17,apr,239,2,-1,0,no
35,married,secondary,1067,no,yes,12,aug,179,6,-1,0,no
57,married,primary,0,no,no,9,jun,540,1,-1,0,no
34,married,tertiary,1657,yes,no,18,may,566,2,356,4,no
47,married,secondary,1219,no,no,18,aug,697,4,-1,0,yes
27,married,secondary,7,yes,no,15,may,98,2,-1,0,no
40,married,secondary,-839,yes,yes,16,jul,1018,2,-1,0,yes
39,married,secondary,994,no,no,5,feb,221,1,241,1,no
36,married,tertiary,6,no,no,30,oct,246,1,-1,0,no
42,single,secondary,0,no,no,21,aug,656,2,-1,0,no
23,single,primary,8627,yes,no,3,jun,281,1,-1,0,no
34,married,tertiary,133,yes,no,8,may,65,1,-1,0,no
34,married,secondary,247,yes,yes,26,may,193,5,-1,0,no
49,married,secondary,1114,no,no,17,nov,283,1,-1,0,no
57,married,primary,1592,no,yes,20,jun,78,4,-1,0,no
59,married,unknown,0,no,no,8,may,425,6,-1,0,no
57,married,tertiary,46,no,no,7,aug,238,2,-1,0,no
34,married,secondary,1221,yes,no,6,may,182,1,90,8,no
61,married,secondary,985,no,no,18,aug,998,6,-1,0,yes
35,divorced,secondary,0,yes,no,8,may,477,1,-1,0,no
42,married,tertiary,520,no,no,4,nov,158,1,-1,0,no
57,married,tertiary,10,no,no,8,jul,320,3,-1,0,no
42,married,secondary,2157,yes,no,13,may,149,1,364,2,no
53,married,secondary,6095,yes,yes,14,may,410,5,-1,0,no
63,married,tertiary,133,yes,no,13,feb,104,2,-1,0,no
47,married,secondary,1121,no,no,20,jun,454,6,-1,0,no
54,married,secondary,88,yes,no,13,may,190,1,-1,0,no
45,married,secondary,0,no,no,19,aug,145,10,-1,0,no
28,single,tertiary,-328,yes,no,2,feb,318,2,-1,0,no
58,married,secondary,610,yes,no,29,jul,246,2,-1,0,no
48,single,tertiary,414,no,no,21,jul,761,2,-1,0,no
35,divorced,tertiary,0,yes,no,29,oct,171,1,-1,0,yes
37,married,tertiary,0,no,no,6,jun,143,1,-1,0,no
37,married,secondary,685,yes,no,6,jun,968,1,-1,0,no
37,married,primary,22856,no,no,2,jul,154,1,388,1,no
25,single,secondary,-352,no,no,15,jul,246,1,-1,0,no
58,married,secondary,602,yes,no,13,may,201,1,-1,0,no
52,married,secondary,-588,yes,no,22,jul,81,4,-1,0,no
19,single,secondary,302,no,no,16,jul,205,1,-1,0,yes
59,married,secondary,5314,yes,no,5,may,200,3,-1,0,no
41,married,secondary,64,yes,yes,8,may,210,2,-1,0,no
34,single,tertiary,632,no,no,22,aug,215,10,-1,0,no
35,single,secondary,5731,yes,no,4,may,164,2,167,4,no
41,married,secondary,902,no,no,16,jun,35,6,-1,0,no
28,single,secondary,6307,yes,no,28,may,615,1,-1,0,no
53,divorced,secondary,112,no,yes,11,aug,246,3,-1,0,no
35,married,secondary,0,no,yes,9,jul,42,1,-1,0,no
33,single,tertiary,621,no,no,8,jul,217,1,-1,0,no
37,single,secondary,435,yes,no,26,may,210,1,-1,0,no
32,married,secondary,782,yes,no,26,may,116,4,-1,0,no
32,married,secondary,478,yes,no,3,jun,200,1,-1,0,no
54,married,unknown,7864,yes,no,15,may,145,4,-1,0,no
44,married,secondary,1910,yes,no,5,jun,41,1,-1,0,no
36,divorced,tertiary,1174,yes,no,18,nov,192,2,-1,0,no
56,married,secondary,1270,yes,no,17,nov,80,2,165,2,no
30,single,tertiary,18,no,no,20,may,121,11,-1,0,no
36,married,secondary,141,yes,no,23,may,106,3,-1,0,no
43,married,tertiary,2886,no,no,20,nov,230,1,-1,0,no
40,married,secondary,2715,yes,no,29,may,125,2,-1,0,no
32,single,tertiary,1100,yes,yes,11,aug,67,1,-1,0,no
34,married,secondary,516,yes,yes,2,jun,26,1,-1,0,no
37,married,secondary,1,no,no,15,may,395,2,-1,0,no
28,single,secondary,775,no,no,29,jan,603,2,-1,0,no
35,married,primary,634,no,no,7,jul,185,2,-1,0,no
53,single,secondary,5715,no,no,28,jan,287,2,-1,0,no
60,married,unknown,1088,yes,no,26,may,149,1,-1,0,no
40,married,secondary,1532,yes,yes,18,nov,173,7,-1,0,no
57,married,primary,75,no,no,28,aug,118,2,-1,0,no
29,single,secondary,103,no,no,19,may,314,1,-1,0,no
44,married,primary,134,yes,no,7,may,378,1,-1,0,no
41,single,secondary,748,no,no,21,nov,94,7,130,3,no
47,married,secondary,1990,yes,yes,25,aug,108,4,-1,0,no
43,married,tertiary,192,no,no,5,aug,203,2,-1,0,no
37,single,secondary,267,no,no,13,may,121,1,-1,0,no
34,single,tertiary,586,yes,no,16,may,489,2,-1,0,no
30,single,secondary,648,yes,yes,8,may,287,1,-1,0,no
57,divorced,secondary,25,yes,no,11,may,652,1,370,4,no
26,single,secondary,96,yes,no,13,may,612,2,348,3,no
34,married,tertiary,1116,yes,no,25,jul,53,5,-1,0,no
46,divorced,secondary,-90,no,yes,17,oct,270,1,-1,0,yes
38,married,tertiary,170,yes,no,18,may,442,1,-1,0,yes
37,single,secondary,3665,no,no,12,aug,664,3,-1,0,yes
28,single,tertiary,2380,no,no,14,sep,394,2,-1,0,no
57,married,primary,179,no,no,9,jun,230,3,-1,0,no
39,married,tertiary,763,yes,no,11,may,877,7,300,2,yes
49,married,secondary,320,no,no,9,feb,1971,4,-1,0,yes
38,married,secondary,1960,yes,no,21,aug,161,2,-1,0,no
27,married,secondary,818,yes,no,3,jun,188,5,-1,0,no
30,married,secondary,2678,yes,no,18,may,23,5,-1,0,no
38,married,tertiary,1980,no,no,5,aug,176,2,-1,0,no
36,married,tertiary,1582,no,no,3,feb,26,2,197,1,no
38,single,unknown,62,no,no,19,jun,212,1,-1,0,no
59,married,primary,235,no,no,13,aug,119,2,-1,0,no
37,married,tertiary,489,yes,no,7,aug,205,5,-1,0,no
29,married,tertiary,3931,yes,no,3,jun,73,4,-1,0,no
43,married,secondary,699,yes,yes,20,nov,1258,2,122,2,yes
33,married,secondary,58,yes,no,29,aug,57,2,-1,0,no
54,divorced,secondary,1327,no,no,5,jun,115,2,-1,0,no
55,married,secondary,557,no,no,19,jun,58,1,-1,0,no
32,single,tertiary,741,yes,no,11,aug,238,1,-1,0,no
48,married,primary,3230,yes,no,20,nov,207,3,-1,0,no
33,single,tertiary,1439,yes,no,3,jun,178,2,-1,0,no
46,married,secondary,120,yes,no,14,may,20,11,-1,0,no
44,married,tertiary,1058,no,no,11,mar,188,3,-1,0,yes
47,married,primary,881,yes,no,14,may,143,1,370,2,no
38,married,secondary,6728,no,no,25,nov,232,1,96,4,yes
80,married,secondary,462,no,no,7,dec,127,2,-1,0,no
40,married,secondary,167,yes,yes,8,may,380,4,295,1,no
43,married,tertiary,1574,yes,no,19,nov,167,3,-1,0,no
32,single,tertiary,1625,no,no,22,may,796,1,109,1,yes
39,married,tertiary,562,no,no,13,sep,303,2,-1,0,no
33,married,secondary,9305,yes,no,17,apr,407,2,-1,0,no
31,single,secondary,35,no,yes,16,jul,229,1,-1,0,no
36,single,tertiary,0,no,no,11,aug,108,2,-1,0,no
35,single,tertiary,2486,yes,no,25,may,265,1,-1,0,no
25,single,secondary,368,no,no,25,jul,168,1,-1,0,no
33,single,secondary,1558,yes,no,17,apr,97,1,-1,0,no
23,single,primary,8627,yes,no,15,may,169,1,346,1,no
31,single,tertiary,2590,no,no,23,sep,103,2,484,2,no
36,married,tertiary,0,yes,yes,3,jun,599,3,-1,0,no
44,single,tertiary,900,yes,no,29,jan,322,2,-1,0,no
31,single,tertiary,385,yes,no,21,may,304,1,-1,0,no
55,married,primary,1649,yes,no,12,may,52,3,-1,0,no
51,divorced,secondary,9228,no,no,18,jul,655,4,-1,0,yes
36,married,secondary,0,yes,yes,9,feb,101,2,-1,0,no
27,single,tertiary,1,no,no,3,feb,65,2,-1,0,no
40,married,secondary,771,yes,no,15,may,173,4,-1,0,no
49,married,secondary,280,yes,no,14,jul,162,3,-1,0,no
59,married,primary,46,no,no,14,aug,78,2,-1,0,no
32,married,tertiary,2431,yes,no,14,may,646,5,-1,0,yes
42,single,tertiary,308,no,no,30,jan,114,2,-1,0,no
35,divorced,tertiary,160,yes,no,4,jun,141,6,-1,0,no
29,single,secondary,555,yes,no,15,may,133,4,-1,0,no
29,single,secondary,778,yes,no,6,jun,1994,2,-1,0,no
37,single,secondary,48,no,no,6,may,140,2,-1,0,no
49,married,primary,169,yes,no,15,may,82,3,-1,0,no
51,divorced,secondary,12,yes,no,17,nov,150,1,-1,0,no
61,married,primary,848,no,no,27,apr,605,1,187,1,no
43,married,secondary,481,yes,no,18,nov,164,1,110,2,no
42,married,tertiary,12223,yes,no,19,nov,36,1,-1,0,no
24,married,secondary,-254,yes,yes,27,may,290,2,-1,0,no
46,married,tertiary,1148,no,no,29,jul,104,2,-1,0,no
23,single,secondary,5,no,no,12,may,413,1,-1,0,no
26,single,secondary,50,yes,no,12,aug,153,1,-1,0,no
43,divorced,primary,92,yes,no,15,may,237,2,-1,0,no
35,single,tertiary,470,yes,no,25,jul,743,13,-1,0,yes
38,married,secondary,0,no,no,28,aug,82,4,-1,0,no
56,divorced,primary,109,no,no,15,jul,924,4,-1,0,no
31,married,secondary,440,yes,no,17,jun,117,3,-1,0,no
32,single,tertiary,0,no,no,5,feb,550,4,-1,0,yes
28,single,secondary,2685,no,yes,24,aug,5,1,-1,0,no
26,divorced,secondary,-3,yes,no,13,may,181,5,-1,0,no
49,married,tertiary,7007,no,no,17,nov,325,2,-1,0,no
33,married,secondary,220,yes,no,27,may,345,1,-1,0,no
80,married,primary,1548,no,no,6,aug,331,2,-1,0,no
40,married,secondary,326,yes,yes,7,jul,112,1,-1,0,no
42,divorced,secondary,0,yes,no,30,may,115,6,-1,0,no
46,married,secondary,123,no,no,20,aug,381,3,-1,0,no
32,single,tertiary,697,no,no,7,aug,119,1,99,3,no
37,single,tertiary,223,yes,no,28,may,25,1,-1,0,no
32,married,secondary,1694,yes,no,28,jan,929,1,-1,0,no
53,married,tertiary,4446,yes,no,14,may,429,1,-1,0,no
39,married,tertiary,894,yes,no,20,apr,491,1,326,1,no
31,divorced,secondary,202,yes,no,18,jul,146,1,-1,0,no
34,single,tertiary,0,no,no,21,aug,191,2,-1,0,no
44,married,tertiary,1707,no,no,8,aug,406,3,-1,0,no
35,married,secondary,13658,yes,no,9,dec,220,2,-1,0,no
39,married,secondary,406,no,no,30,jul,253,5,-1,0,no
55,married,secondary,96,no,no,30,jul,340,2,-1,0,no
34,married,secondary,0,yes,no,30,oct,154,1,-1,0,yes
39,married,tertiary,-276,no,yes,11,aug,121,4,-1,0,no
58,married,secondary,413,no,no,27,aug,104,5,-1,0,no
37,married,primary,655,yes,no,5,feb,127,2,258,4,no
56,divorced,primary,694,no,no,29,jan,144,1,102,1,yes
32,single,secondary,10218,yes,no,19,nov,149,2,-1,0,no
41,single,tertiary,1646,yes,no,4,feb,261,1,184,6,yes
29,single,tertiary,14,no,no,29,sep,87,1,120,1,no
44,married,tertiary,7635,no,no,21,aug,719,5,-1,0,no
24,married,secondary,9,yes,no,27,may,292,7,-1,0,no
43,single,secondary,1029,yes,no,2,jun,145,1,-1,0,no
26,married,tertiary,2855,no,no,30,mar,52,3,-1,0,no
39,married,secondary,260,yes,no,17,apr,146,1,281,1,no
49,married,secondary,2039,yes,no,6,may,451,1,169,2,yes
52,divorced,primary,-97,yes,yes,9,may,167,4,-1,0,no
33,married,tertiary,1465,no,no,19,aug,98,4,-1,0,no
30,married,secondary,125,yes,no,29,may,238,2,-1,0,no
32,single,tertiary,930,no,no,27,aug,85,7,-1,0,no
27,single,tertiary,0,yes,no,30,jan,323,4,-1,0,no
58,married,primary,73,no,no,17,jun,116,1,-1,0,no
46,married,primary,-35,yes,no,7,may,304,3,-1,0,no
28,single,tertiary,1351,no,no,10,dec,267,1,-1,0,no
39,married,primary,1601,yes,no,23,may,201,2,-1,0,no
41,married,unknown,88,yes,no,11,may,105,1,336,2,no
38,married,secondary,435,yes,no,23,may,193,2,-1,0,no
50,divorced,secondary,717,yes,no,30,jan,113,1,-1,0,no
56,married,secondary,705,yes,no,29,may,151,2,-1,0,no
34,married,secondary,1553,no,no,20,aug,200,2,-1,0,no
33,divorced,secondary,-131,yes,no,16,may,145,1,-1,0,no
61,married,secondary,1191,no,no,21,may,214,4,-1,0,yes
36,single,secondary,47,no,yes,9,jul,36,6,-1,0,no
34,married,tertiary,544,yes,yes,18,nov,58,2,-1,0,no
36,married,secondary,688,yes,no,6,may,174,2,-1,0,no
45,married,tertiary,242,no,no,30,apr,587,1,-1,0,yes
27,single,tertiary,118,no,no,25,may,112,1,-1,0,no
45,married,secondary,-388,yes,no,14,jul,175,2,-1,0,no
40,married,tertiary,1603,no,no,17,jun,279,1,-1,0,no
36,single,secondary,1511,yes,no,16,nov,270,1,-1,0,yes
46,married,primary,147,yes,no,6,may,116,2,169,3,no
37,married,tertiary,836,yes,no,27,may,129,2,-1,0,no
36,married,secondary,55,yes,no,13,may,38,2,369,4,no
37,married,secondary,1123,no,yes,28,may,138,1,-1,0,no
22,single,tertiary,691,no,no,19,aug,338,1,-1,0,yes
51,married,secondary,0,no,yes,26,jun,565,3,-1,0,no
49,married,secondary,12531,no,no,13,aug,77,8,-1,0,no
35,married,tertiary,552,yes,yes,19,nov,314,2,124,1,no
50,married,primary,0,no,no,20,jun,179,2,-1,0,no
31,married,tertiary,309,yes,yes,7,may,294,1,-1,0,no
47,single,secondary,33,yes,no,5,may,298,1,-1,0,no
59,married,secondary,681,yes,no,14,apr,427,2,-1,0,no
32,married,secondary,1787,yes,no,12,may,87,4,357,4,no
71,married,tertiary,14220,yes,no,9,sep,397,1,-1,0,yes
31,single,tertiary,12569,no,no,9,sep,344,1,295,1,yes
41,married,primary,4,no,no,23,jul,74,5,-1,0,no
35,married,primary,3587,yes,no,30,may,148,4,-1,0,no
36,married,tertiary,254,no,no,6,jun,161,3,-1,0,no
46,divorced,primary,1712,no,no,19,jun,110,1,-1,0,no
46,married,secondary,4855,yes,no,10,aug,1529,1,397,1,no
47,married,tertiary,2408,no,no,12,aug,236,1,104,1,no
35,single,tertiary,252,yes,no,8,aug,89,2,-1,0,no
37,married,secondary,346,yes,no,17,apr,390,1,316,1,no
56,married,secondary,45,no,no,5,may,1467,1,-1,0,yes
46,married,secondary,556,yes,yes,15,may,646,3,-1,0,yes
44,divorced,tertiary,-710,yes,no,10,jul,183,1,-1,0,no
48,single,tertiary,-551,yes,no,11,may,168,2,-1,0,no
28,single,secondary,56,yes,no,23,may,66,1,-1,0,no
38,married,tertiary,1514,no,yes,21,nov,160,3,120,3,no
34,single,tertiary,178,yes,no,15,may,14,2,-1,0,no
56,married,secondary,359,yes,no,6,jun,220,4,-1,0,no
55,divorced,secondary,1580,no,yes,19,jun,1007,1,-1,0,yes
44,divorced,secondary,221,no,no,30,jul,149,13,-1,0,no
38,married,tertiary,1161,yes,no,8,may,665,1,-1,0,no
53,married,secondary,1278,yes,no,15,jul,174,3,-1,0,no
41,single,tertiary,982,no,no,23,jul,105,1,-1,0,no
34,single,secondary,16,no,no,13,aug,990,1,-1,0,yes
34,single,tertiary,1,no,no,19,nov,582,1,-1,0,no
35,married,secondary,128,yes,no,12,may,136,1,-1,0,no
38,single,secondary,2543,no,no,10,aug,223,1,414,4,yes
42,married,tertiary,42045,no,no,8,aug,205,2,-1,0,no
56,married,primary,828,yes,no,14,may,214,1,349,1,no
37,divorced,tertiary,0,yes,no,11,may,217,6,-1,0,no
47,married,secondary,3940,yes,no,9,nov,171,2,96,5,no
29,married,secondary,125,yes,no,13,may,50,1,-1,0,no
41,married,tertiary,140,yes,no,5,jun,65,3,-1,0,no
43,single,secondary,593,yes,no,5,may,55,1,-1,0,no
38,married,secondary,746,no,no,20,jun,256,3,-1,0,no
31,married,secondary,589,yes,yes,21,may,151,1,-1,0,no
32,single,tertiary,2343,no,no,18,jul,226,1,-1,0,no
40,married,tertiary,294,yes,no,23,jul,97,5,-1,0,no
45,married,secondary,644,no,yes,22,jul,92,1,-1,0,no
43,married,secondary,-26,yes,no,16,may,343,1,-1,0,no
27,single,secondary,3354,yes,no,14,may,493,5,-1,0,no
33,single,tertiary,23,no,no,20,aug,216,3,-1,0,no
37,married,secondary,7,yes,no,27,may,224,7,105,1,no
60,married,secondary,3735,no,no,22,dec,190,1,188,9,yes
51,married,unknown,2094,no,no,8,jun,458,6,-1,0,yes
44,married,secondary,508,yes,no,20,apr,222,1,154,1,no
48,married,unknown,0,yes,no,8,may,612,1,344,1,no
57,married,primary,93,yes,no,17,apr,137,1,-1,0,no
29,single,tertiary,0,yes,no,7,may,104,2,-1,0,no
50,married,secondary,26394,no,no,25,aug,206,4,-1,0,no
36,married,secondary,-11,yes,no,30,jul,172,28,-1,0,no
49,married,tertiary,523,yes,no,3,mar,152,2,-1,0,yes
49,married,secondary,-74,yes,no,19,nov,114,1,-1,0,no
35,married,tertiary,0,no,no,11,jul,89,1,-1,0,no
39,single,secondary,122,yes,no,2,jun,158,1,-1,0,no
34,married,primary,351,no,yes,14,jul,326,11,-1,0,no
57,married,secondary,35,no,yes,26,jun,215,3,-1,0,no
37,divorced,secondary,2610,yes,no,13,may,53,1,-1,0,no
25,single,secondary,64,no,no,21,jul,71,11,-1,0,no
43,married,primary,60,no,no,8,may,487,2,367,2,no
37,married,secondary,342,yes,no,12,may,340,2,175,1,no
36,single,tertiary,1830,no,no,14,oct,183,1,91,11,no
49,divorced,tertiary,1904,no,yes,17,nov,131,2,-1,0,no
38,single,tertiary,16957,yes,no,29,jan,208,1,247,2,no
39,divorced,tertiary,26,no,no,18,jun,311,5,-1,0,no
40,married,tertiary,0,no,no,10,nov,147,1,96,8,yes
34,married,secondary,79,yes,no,23,may,83,1,-1,0,no
39,married,primary,2303,yes,no,17,jun,775,3,-1,0,yes
53,married,secondary,65,no,no,28,aug,25,18,-1,0,no
44,married,tertiary,332,yes,no,23,jul,497,5,-1,0,no
32,divorced,secondary,-399,yes,no,2,jun,180,1,-1,0,no
50,divorced,secondary,-54,yes,yes,13,may,698,2,292,1,yes
29,married,primary,-102,no,no,4,jul,134,1,-1,0,no
55,married,tertiary,4809,yes,no,21,nov,223,2,186,3,no
73,married,primary,279,no,no,28,jan,399,3,-1,0,yes
52,married,secondary,11,yes,no,13,may,420,1,-1,0,no
49,married,secondary,2201,yes,no,15,may,233,3,-1,0,no
63,married,primary,8044,no,no,12,nov,702,1,-1,0,no
34,married,secondary,2374,yes,no,9,nov,161,1,209,2,yes
32,single,secondary,92,yes,no,18,may,110,1,315,2,no
49,married,tertiary,443,no,no,8,aug,27,6,-1,0,no
40,married,primary,1397,yes,no,12,may,58,2,334,1,no
53,married,unknown,7,no,no,20,nov,68,1,-1,0,no
53,married,tertiary,3177,no,no,8,aug,92,2,-1,0,no
43,married,primary,232,no,yes,15,may,45,1,-1,0,no
35,single,secondary,81,yes,no,29,jan,79,1,-1,0,no
35,single,secondary,414,yes,no,20,apr,11,5,319,2,no
25,single,tertiary,1433,yes,no,15,may,520,1,-1,0,no
31,single,unknown,187,no,no,17,jul,86,1,-1,0,no
48,married,tertiary,0,no,no,28,aug,16,16,-1,0,no
40,married,secondary,4610,no,no,14,aug,154,2,-1,0,no
46,married,primary,1429,yes,no,14,may,91,1,-1,0,no
30,single,secondary,334,no,no,29,jan,389,2,-1,0,no
47,married,secondary,2,no,yes,21,jul,71,15,-1,0,no
23,single,secondary,500,yes,no,4,jun,111,3,-1,0,no
29,married,tertiary,43,yes,no,20,may,68,2,-1,0,no
38,married,secondary,4030,yes,no,19,nov,75,2,177,5,no
56,married,primary,306,no,yes,8,jul,212,1,-1,0,no
52,married,secondary,0,no,no,22,apr,91,2,275,1,no
55,married,secondary,168,no,no,19,aug,79,2,-1,0,no
43,married,tertiary,210,no,no,29,jul,646,2,-1,0,no
34,married,secondary,518,yes,no,11,may,206,1,-1,0,no
43,single,tertiary,1696,yes,no,26,aug,257,1,474,3,yes
55,married,secondary,-31,no,yes,13,aug,81,2,-1,0,no
34,married,secondary,856,yes,no,20,apr,470,1,150,5,no
34,single,tertiary,318,yes,no,9,may,133,2,-1,0,no
43,married,tertiary,64,no,no,6,jun,230,2,-1,0,no
39,married,primary,800,yes,no,19,nov,76,6,-1,0,no
39,single,unknown,75,no,no,6,jun,26,1,-1,0,no
34,single,secondary,347,yes,no,6,feb,154,2,197,6,no
55,married,tertiary,2366,yes,yes,30,jul,94,4,-1,0,no
67,married,tertiary,701,no,no,6,aug,254,2,-1,0,yes
34,married,tertiary,475,yes,yes,9,jul,1156,1,-1,0,no
47,married,secondary,3285,no,no,31,jul,248,5,-1,0,no
33,married,primary,925,no,no,20,nov,884,3,-1,0,no
45,married,secondary,128,no,yes,18,nov,275,2,-1,0,no
36,married,,1587,yes,no,28,jul,200,2,-1,0,no
59,divorced,secondary,879,yes,no,26,may,228,1,-1,0,no
33,married,secondary,478,no,no,30,apr,475,2,-1,0,yes
52,divorced,secondary,280,no,no,14,jul,393,5,-1,0,no
53,married,primary,1868,no,no,8,aug,156,4,-1,0,no
41,married,primary,819,no,no,9,feb,244,3,-1,0,no
45,married,secondary,4646,yes,no,13,may,118,1,-1,0,no
60,single,secondary,27,no,no,22,aug,40,2,-1,0,no
32,married,secondary,736,yes,no,23,may,700,3,-1,0,no
28,single,tertiary,224,yes,no,2,feb,97,3,-1,0,no
31,single,secondary,2544,no,no,15,jul,252,1,184,3,yes
53,married,secondary,427,no,yes,14,aug,360,4,-1,0,no
58,married,tertiary,2764,no,no,17,nov,235,1,-1,0,no
38,married,secondary,376,yes,no,7,may,1521,1,-1,0,no
46,married,tertiary,523,yes,no,6,may,105,4,366,2,no
53,married,tertiary,71,no,yes,29,jan,86,1,-1,0,no
56,married,secondary,3948,no,no,3,apr,484,1,135,3,no
52,single,secondary,1810,no,no,19,nov,117,1,-1,0,no
38,married,secondary,994,no,no,9,jun,119,1,-1,0,no
37,married,primary,52,yes,no,7,may,359,1,-1,0,no
37,married,primary,11,no,no,30,jul,109,8,-1,0,no
37,married,secondary,0,no,no,18,jun,236,1,-1,0,no
66,married,primary,747,no,no,28,jan,203,3,93,1,no
44,married,primary,2657,yes,no,20,jun,202,2,-1,0,no
61,married,secondary,313,no,yes,3,jul,42,1,-1,0,no
34,married,secondary,61,no,yes,5,may,21,1,-1,0,no
33,single,secondary,2557,yes,no,18,may,186,1,-1,0,no
30,divorced,secondary,0,yes,no,13,may,172,1,-1,0,no
27,divorced,secondary,10,yes,no,22,jul,527,1,-1,0,no
37,married,secondary,658,yes,no,23,jul,175,1,-1,0,no
38,married,primary,1679,yes,no,20,jun,21,18,-1,0,no
35,single,tertiary,0,no,yes,14,aug,370,4,-1,0,no
50,married,secondary,841,yes,no,29,may,54,2,-1,0,no
39,married,secondary,0,yes,no,27,aug,63,3,-1,0,no
35,married,secondary,1160,yes,no,27,may,116,3,-1,0,no
36,divorced,secondary,-37,yes,no,27,may,151,1,-1,0,no
28,single,secondary,94,yes,no,16,apr,300,1,-1,0,no
39,married,tertiary,585,yes,no,18,nov,48,1,181,3,no
39,married,secondary,235,no,no,9,jun,217,1,-1,0,no
30,single,secondary,2145,yes,no,18,may,727,2,-1,0,yes
32,married,secondary,1464,yes,no,3,jun,193,1,-1,0,no
28,married,secondary,232,yes,yes,29,jan,72,1,261,1,no
47,married,primary,187,yes,no,9,may,165,1,-1,0,no
53,married,tertiary,12,no,no,27,aug,345,10,-1,0,no
57,married,primary,318,yes,no,27,may,206,2,-1,0,no
47,married,secondary,405,no,yes,8,aug,994,2,-1,0,yes
56,married,tertiary,334,yes,no,15,may,127,2,-1,0,no
38,married,primary,0,yes,no,2,jun,29,32,-1,0,no
52,married,primary,2,no,no,9,jun,70,3,-1,0,no
46,married,secondary,966,yes,yes,19,aug,40,2,-1,0,no
57,married,primary,195,no,yes,30,jul,185,4,-1,0,no
42,divorced,unknown,0,no,no,7,jul,64,2,-1,0,no
57,married,secondary,0,no,no,19,jun,97,1,-1,0,no
51,married,secondary,260,no,no,27,aug,316,5,-1,0,no
53,married,tertiary,451,yes,no,2,feb,125,1,249,2,no
37,married,primary,3242,yes,no,21,may,233,1,-1,0,no
47,divorced,secondary,8515,yes,no,20,nov,14,7,112,4,no
48,married,tertiary,1808,yes,no,26,feb,245,1,-1,0,yes
39,married,primary,20,yes,no,7,may,109,1,-1,0,no
42,married,secondary,3068,yes,yes,11,may,429,2,-1,0,no
36,married,tertiary,23,no,no,26,aug,133,11,-1,0,no
34,single,secondary,1076,no,no,8,aug,70,2,-1,0,no
61,married,primary,1060,yes,no,13,may,118,1,-1,0,no
32,single,secondary,678,yes,no,4,feb,1579,1,246,4,yes
35,single,primary,1147,yes,yes,7,may,29,1,-1,0,no
54,married,secondary,-630,no,no,23,may,173,1,-1,0,no
31,married,tertiary,459,no,no,28,aug,13,14,-1,0,no
45,divorced,secondary,976,yes,no,17,apr,183,1,338,2,no
32,married,tertiary,357,yes,no,18,nov,175,2,-1,0,no
52,married,secondary,-9,no,no,9,jun,123,1,-1,0,no
36,single,secondary,1927,yes,no,18,nov,288,1,137,1,no
31,married,secondary,500,yes,no,6,jun,19,18,-1,0,no
53,married,secondary,9146,no,no,13,aug,136,4,-1,0,no
43,married,secondary,59,no,no,13,may,437,2,-1,0,no
47,married,primary,0,no,no,10,aug,1225,2,-1,0,no
46,married,primary,328,yes,no,21,may,526,8,-1,0,no
34,divorced,secondary,291,no,no,7,aug,91,2,-1,0,no
55,single,tertiary,-703,yes,no,8,may,123,3,-1,0,no
23,single,secondary,589,yes,no,6,may,62,1,-1,0,no
